url_length,hostname_length,path_length,count_dots,count_hyphens,digit_count,digit_ratio,has_ip_address,subdomain_count,has_at_symbol,shannon_entropy_nan,relative_entropy,count_sensitive_keywords,count_brand_keywords,has_https_token_in_host,count_slashes,count_vowels_dom,status_bin
43,15,21,2,1,0,0.0,0,0,0,1.75,0.6575405872684581,0,0,0,4,6,1
78,16,55,3,0,13,0.16666666666666666,0,1,0,1.6225562489182659,0.8806277712096497,0,0,0,9,8,0
24,16,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.8358763107496439,0,0,0,3,4,0
29,21,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.6132891525985257,0,0,0,3,6,0
28,19,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.5677403303072164,0,0,0,3,6,0
126,50,19,4,1,22,0.1746031746031746,0,3,0,2.794653473544342,0.8169652311323649,3,2,0,4,17,1
58,25,26,2,2,0,0.0,0,1,0,1.8365916681089791,0.3418252956417791,0,0,0,4,7,0
25,17,1,1,0,0,0.0,0,0,0,1.3709505944546687,0.6605240933596569,0,0,0,3,6,1
29,20,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.5429840354334022,1,0,0,3,7,1
114,26,81,3,2,33,0.2894736842105263,0,1,0,1.5546097612655667,0.8085983643498503,0,0,0,9,9,1
34,22,5,1,0,0,0.0,0,0,0,1.2516291673878228,0.5326696184266267,0,0,0,4,9,1
40,19,14,2,0,0,0.0,0,1,0,1.8423709931771084,0.5060036006172831,0,1,0,3,4,0
27,18,1,2,1,0,0.0,0,1,0,1.8423709931771084,0.5923585109952874,0,0,0,3,4,0
66,20,39,2,5,3,0.045454545454545456,0,1,0,1.7841591278514217,0.32688966459159663,0,0,0,4,6,0
51,18,25,3,0,0,0.0,0,1,0,1.3516441151533924,0.5632739157328174,0,0,0,5,4,0
249,37,129,2,15,40,0.1606425702811245,0,1,0,2.2146036266528566,0.5899114671626648,0,0,0,9,11,1
76,60,1,4,4,2,0.02631578947368421,0,3,0,2.3248629576173565,0.45114778619995183,1,2,0,3,20,1
33,10,15,5,0,0,0.0,0,0,0,1.360964047443681,0.7353324162319522,0,0,0,4,2,1
36,28,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.5013567490433617,0,0,0,3,7,0
19,4,7,1,0,0,0.0,0,0,0,1.3709505944546687,1.1513529814630983,0,0,0,3,2,1
190,13,44,5,11,39,0.20526315789473684,0,1,0,2.4358169479348177,1.548746558976139,0,1,0,7,1,1
33,26,0,2,0,0,0.0,0,1,0,1.5219280948873621,0.6593061095268752,0,0,0,2,8,0
47,10,30,2,1,19,0.40425531914893614,0,0,0,1.657742726504889,1.5727286476861593,0,0,0,5,3,1
34,25,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.3418092299413083,0,0,0,3,7,0
34,27,0,2,2,0,0.0,0,1,0,1.9502120649147467,0.4754945331602401,0,0,0,2,6,0
47,18,21,2,0,0,0.0,0,1,0,1.224394445405986,0.4229215654571802,0,0,0,6,4,0
49,16,25,2,0,0,0.0,0,1,0,1.8365916681089791,0.5690116143998253,0,0,0,4,7,0
19,11,0,2,0,0,0.0,0,1,0,1.5219280948873621,1.1054925625324514,0,0,0,2,2,1
58,32,19,2,1,0,0.0,0,1,0,1.657742726504889,0.38746046731109457,0,0,0,5,11,1
23,15,1,2,1,0,0.0,0,1,0,1.8423709931771084,0.6940726836105208,0,0,0,3,4,0
106,17,61,3,1,0,0.0,0,0,1,2.323219672335508,0.6882892208689522,0,0,0,10,7,1
36,21,8,2,0,1,0.027777777777777776,0,1,0,1.4591479170272448,0.5549711856853817,0,0,0,3,6,1
31,22,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.45574407275359907,0,0,0,3,5,0
23,15,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.8782744583093997,0,0,0,3,3,0
63,21,35,2,2,0,0.0,0,0,0,1.7609640474436812,0.4620390831397928,0,0,0,5,6,0
74,23,44,3,4,6,0.08108108108108109,0,1,0,1.867633890971212,0.3340505275405221,0,0,0,3,8,0
70,49,13,5,2,17,0.24285714285714285,0,3,0,1.7841591278514217,0.862727371487875,0,0,0,4,8,1
48,11,30,2,2,0,0.0,0,0,0,1.9056390622295665,0.39723143402799693,0,0,0,3,3,0
32,25,0,2,1,0,0.0,0,1,0,1.9182958340544896,0.5175012714109604,0,0,0,2,8,1
96,17,61,2,1,0,0.0,0,0,0,1.871602261409798,0.319894452481617,0,0,0,9,7,1
133,32,84,2,1,13,0.09774436090225563,0,1,0,2.4387439204017474,0.5373518852134176,0,0,0,7,7,1
109,27,3,4,1,3,0.027522935779816515,0,1,0,2.469670487371862,0.5454519354634342,0,0,0,4,7,1
126,31,26,3,0,32,0.25396825396825395,0,1,0,2.4225797618424916,0.9475013749075631,0,0,0,6,11,1
30,21,1,2,1,0,0.0,0,1,0,1.8423709931771084,0.4767853250120989,0,0,0,3,5,0
31,23,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.581712640629915,1,0,0,3,7,0
77,23,47,1,0,27,0.35064935064935066,0,0,0,1.1488348542809166,1.284610626533194,0,0,0,5,8,1
24,15,1,3,0,0,0.0,0,2,0,1.4488156357251847,1.0037509470247017,0,0,0,3,2,0
48,17,11,3,1,0,0.0,0,1,0,2.113283334294875,0.4374987778301097,0,0,0,3,5,0
56,16,18,3,1,14,0.25,0,1,0,2.0464393446710156,1.0466782791940736,0,0,0,4,4,1
30,22,1,2,0,6,0.2,0,1,0,1.4591479170272448,1.3515249749431857,0,0,0,3,6,1
53,20,26,2,3,3,0.05660377358490566,0,1,0,1.8464393446710154,0.31448007908467884,0,0,0,4,4,0
55,18,29,2,2,0,0.0,0,1,0,1.6858157091530304,0.42863856853295396,0,0,0,6,5,0
40,19,14,1,1,0,0.0,0,0,0,1.5487949406953985,0.44844629973419364,0,0,0,5,8,1
39,16,15,2,0,0,0.0,0,1,0,1.3787834934861753,0.44375544782037235,0,0,0,4,5,0
35,20,8,2,0,0,0.0,0,1,0,1.3787834934861753,0.7089688035288232,0,0,0,4,6,1
28,15,6,2,0,0,0.0,0,1,0,1.2987949406953985,0.7480264501713372,0,0,0,5,2,1
159,14,138,2,0,49,0.3081761006289308,0,0,0,0.9912642605354288,1.5620471171698815,1,0,0,10,5,1
46,16,22,2,0,0,0.0,0,1,0,1.75,0.5056103807022914,0,0,0,4,7,0
63,20,36,2,1,0,0.0,0,1,0,1.4911148500551856,0.3095381066344751,0,1,0,7,6,1
66,15,43,2,2,0,0.0,0,0,0,1.5465935642949384,0.25110038217016695,0,0,0,8,5,1
43,10,26,1,0,2,0.046511627906976744,0,0,0,1.061278124459133,0.6975990762970512,0,0,0,6,3,1
26,19,0,2,0,0,0.0,0,1,0,1.5219280948873621,0.9019177895922537,0,0,0,2,5,0
39,13,18,1,1,0,0.0,0,0,0,1.5487949406953985,0.47253380550008206,0,0,0,5,3,0
141,29,95,2,2,4,0.028368794326241134,0,1,0,2.4806821149663847,0.5338785536418856,0,0,0,7,9,1
24,16,1,3,0,0,0.0,0,2,0,1.4488156357251847,0.6135037788170555,0,0,0,3,5,0
26,17,1,2,0,3,0.11538461538461539,0,1,0,1.4591479170272448,0.7608755942364555,0,0,0,3,3,0
47,21,19,2,1,0,0.0,0,1,0,1.657742726504889,0.33883874658122237,0,0,0,5,6,1
86,16,40,3,1,0,0.0,0,0,1,2.359879028736861,0.7088967672408111,0,0,0,6,6,1
41,33,1,4,1,0,0.0,0,3,0,1.7527152789797047,0.5685147693917473,0,0,0,3,6,0
27,18,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.6729089569086771,0,0,0,3,5,0
109,17,84,2,10,8,0.07339449541284404,0,1,0,1.5779772001172403,0.5880369706880307,0,0,0,6,2,0
85,18,60,4,0,37,0.43529411764705883,0,2,0,1.3921472236645345,1.666283690262667,0,2,0,4,7,1
26,17,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.6205416011429654,0,0,0,3,5,0
47,13,27,2,3,0,0.0,0,1,0,1.789929075309999,0.3765146010456973,0,0,0,5,4,0
79,30,42,2,3,0,0.0,0,1,0,1.6691803368667308,0.2771764002062585,0,0,0,7,8,0
28,21,0,2,0,1,0.03571428571428571,0,1,0,1.5219280948873621,0.7902332472750347,0,0,0,2,6,1
77,23,47,1,0,14,0.18181818181818182,0,0,0,1.1488348542809166,0.9558798442307934,0,0,0,5,8,1
74,17,20,2,0,0,0.0,0,0,0,2.682588730501833,0.8417942589824031,2,0,0,5,6,1
33,22,4,2,0,0,0.0,0,1,0,1.4591479170272448,0.5784784263458667,0,0,0,3,7,0
23,15,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.9184153253963478,0,0,0,3,5,0
62,27,28,3,1,0,0.0,0,1,0,1.6854752972273344,0.5220657866558336,0,0,0,5,10,1
47,17,23,3,0,0,0.0,0,1,0,1.4056390622295665,0.3815599279913282,1,0,0,4,5,1
57,18,31,3,2,4,0.07017543859649122,0,2,0,1.8464393446710154,0.6100198703201958,0,0,0,4,7,0
17,8,1,1,0,0,0.0,0,0,0,1.3709505944546687,0.9382395059736864,0,0,0,3,2,0
85,18,60,4,0,31,0.36470588235294116,0,2,0,1.3921472236645345,1.3901791174662725,0,2,0,4,7,1
80,18,55,3,3,0,0.0,0,0,0,2.0202442071537563,0.41459572992784144,0,0,0,6,8,1
63,13,42,1,6,3,0.047619047619047616,0,0,0,1.617189572592715,0.5009610722656146,0,0,0,3,3,0
59,20,32,3,0,0,0.0,0,1,0,1.7527152789797047,0.3341300020669587,0,0,0,4,7,0
44,10,26,1,3,0,0.0,0,0,0,1.811278124459133,0.42921730057238516,0,0,0,3,4,0
70,15,48,3,0,1,0.014285714285714285,0,1,0,1.6854752972273344,0.2949033316402264,0,0,0,5,4,0
43,12,24,1,0,1,0.023255813953488372,0,0,0,1.6767370300521325,0.7600370899413574,0,0,0,5,3,1
43,25,11,3,0,8,0.18604651162790697,0,1,0,1.4488156357251847,1.117349355971448,0,0,0,3,6,1
294,34,66,3,1,54,0.1836734693877551,0,1,0,2.838710641914682,0.7296780845146528,0,0,0,7,10,1
124,14,12,3,0,37,0.29838709677419356,0,1,0,1.7527152789797047,1.9111311397409554,0,0,0,4,4,1
59,21,31,2,4,0,0.0,0,1,0,1.7841591278514217,0.27552649814463154,0,0,0,5,5,0
38,19,11,2,0,0,0.0,0,1,0,1.3787834934861753,0.42067856442494656,0,0,0,4,5,0
48,27,14,3,3,0,0.0,0,1,0,1.867633890971212,0.4843437916897175,0,0,0,4,7,1
67,22,38,3,0,0,0.0,0,1,0,1.8464393446710154,0.48187982169483784,0,0,0,4,7,0
93,13,73,5,0,1,0.010752688172043012,0,0,0,1.2957378005380122,0.3559886073099736,0,0,0,7,3,1
53,22,24,3,1,1,0.018867924528301886,0,1,0,2.0464393446710156,0.6726307416350612,1,0,0,4,6,1
90,16,67,2,7,1,0.011111111111111112,0,1,0,1.6774212838293647,0.29084423499012774,0,0,0,6,6,0
15,4,4,1,0,1,0.06666666666666667,0,0,0,1.3709505944546687,1.68138759757627,0,0,0,3,0,1
49,12,29,2,1,4,0.08163265306122448,0,1,0,1.5709505944546687,0.38229354237714197,0,0,0,6,2,0
22,14,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.7558123182847414,0,0,0,3,4,0
66,14,45,1,2,0,0.0,0,0,0,1.657742726504889,0.4696265921144582,0,0,0,5,4,0
51,14,30,2,1,0,0.0,0,0,0,1.657742726504889,0.4265311078255093,0,0,0,5,5,1
81,20,54,2,1,0,0.0,0,0,0,1.3520301017579528,0.3258500842808316,0,0,0,9,8,1
39,25,7,2,0,0,0.0,0,1,0,1.4591479170272448,0.5897482156516538,0,0,0,3,11,0
76,21,48,2,1,1,0.013157894736842105,0,1,0,1.3520301017579528,0.32476834008777894,0,0,0,9,6,1
30,22,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.523715972515533,0,0,0,3,8,0
21,14,0,2,0,0,0.0,0,1,0,1.5219280948873621,0.8715259981645461,0,0,0,2,4,0
36,28,0,2,1,0,0.0,0,1,0,1.9182958340544896,0.6264878100544705,0,0,0,2,8,1
46,31,7,2,0,0,0.0,0,1,0,1.4591479170272448,0.43398096634879546,0,0,0,3,10,1
103,15,81,1,1,20,0.1941747572815534,0,0,0,1.1451104143815827,0.6959748740362862,0,0,0,10,5,1
27,19,1,3,0,0,0.0,0,2,0,1.4488156357251847,0.47459089585934733,0,0,0,3,5,0
42,17,17,3,0,1,0.023809523809523808,0,1,0,1.7527152789797047,0.9038736279590168,0,0,0,4,3,0
56,29,20,3,0,0,0.0,0,2,0,1.295461844238322,0.6282637180723191,0,0,0,6,8,1
93,21,65,3,0,0,0.0,0,1,0,1.8262452584026092,0.3061101284905124,0,0,0,5,5,0
39,16,15,2,0,0,0.0,0,1,0,1.4591479170272448,0.3530088915963645,0,0,0,3,5,0
89,13,69,3,4,6,0.06741573033707865,0,1,0,1.6158045319402516,0.3155872418842529,0,0,0,10,3,0
45,22,16,3,1,0,0.0,0,1,0,1.7527152789797047,0.4783814674451926,0,0,0,4,8,1
37,16,14,2,0,0,0.0,0,1,0,1.2987949406953985,0.5796592310004873,1,0,0,5,4,1
64,18,38,4,1,9,0.140625,0,1,0,2.406666316740689,0.7548659901015456,0,0,0,5,4,0
261,13,40,6,0,38,0.14559386973180077,0,0,0,1.6143308351592656,0.6619387896675296,0,0,0,5,4,1
45,25,13,2,0,0,0.0,0,1,0,1.8423709931771084,0.4308491106070268,0,0,0,3,8,0
54,15,32,2,4,0,0.0,0,1,0,1.8464393446710154,0.35405893850334075,0,0,0,3,4,0
56,48,1,4,1,0,0.0,0,3,0,1.7527152789797047,0.5262610299168623,0,0,0,3,12,1
43,15,6,2,0,1,0.023255813953488372,0,1,0,2.1556390622295662,0.6931800091985849,0,0,0,3,5,0
38,29,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.4498992223071122,0,0,0,3,8,0
127,50,19,4,1,22,0.1732283464566929,0,3,0,2.794653473544342,0.8847610296436154,3,2,0,4,17,1
62,16,26,2,1,0,0.0,0,1,0,2.4508257945180882,0.41926716203480835,0,0,0,5,6,1
259,13,38,6,0,47,0.18146718146718147,0,0,0,1.6143308351592656,1.1390505013412915,0,0,0,5,4,1
16,8,0,1,0,0,0.0,0,0,0,1.5,1.285264739904625,0,0,0,2,3,1
25,18,0,2,0,0,0.0,0,1,0,1.5219280948873621,1.1045092942399921,0,0,0,2,7,0
44,16,21,1,1,0,0.0,0,0,0,1.6644977792004612,0.31358175172308306,0,0,0,4,4,0
128,50,20,4,1,23,0.1796875,0,3,0,2.7550576199383077,0.8721179175091262,3,2,0,5,17,1
39,22,10,2,3,1,0.02564102564102564,0,1,0,1.8910611120726526,0.5765403414173166,0,0,0,3,6,0
77,20,49,2,1,4,0.05194805194805195,0,1,0,1.4911148500551856,0.4020409995280327,1,0,0,7,8,1
41,33,1,3,2,0,0.0,0,2,0,1.8910611120726526,0.6238864163643943,0,0,0,3,8,1
35,28,0,2,0,1,0.02857142857142857,0,1,0,1.5219280948873621,0.5655971588337946,0,0,0,2,9,1
95,15,73,3,6,10,0.10526315789473684,0,1,0,1.781937063546704,0.45314822106366487,0,0,0,5,4,0
31,23,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.36875669066087413,0,0,0,3,6,0
48,15,26,2,3,0,0.0,0,1,0,1.8464393446710154,0.3749566640232072,0,0,0,4,3,0
30,18,4,2,0,0,0.0,0,1,0,1.4591479170272448,0.7138590520040581,0,0,0,3,6,0
37,17,7,3,0,2,0.05405405405405406,0,1,0,2.113283334294875,0.8398433642542398,0,0,0,3,4,1
26,13,5,1,0,0,0.0,0,0,0,1.3709505944546687,0.5743164886443836,0,0,0,3,4,1
25,17,1,3,0,0,0.0,0,2,0,1.4488156357251847,0.93813457459085,0,0,0,3,3,0
46,19,20,3,0,0,0.0,0,1,0,1.4488156357251847,0.38186068708250187,0,0,0,3,5,0
84,18,58,2,5,4,0.047619047619047616,0,1,0,1.7841591278514217,0.32954615591022307,0,0,0,4,5,0
35,16,1,2,0,0,0.0,0,1,0,1.8423709931771084,0.7609586462581509,0,0,0,3,6,1
90,15,67,2,7,0,0.0,0,1,0,1.6893917467430877,0.39082031163501724,0,0,0,4,4,0
71,18,46,4,1,10,0.14084507042253522,0,2,0,1.573402452417767,0.6005117870881923,0,0,0,7,4,0
39,15,16,2,0,0,0.0,0,1,0,1.8423709931771084,0.6744850830106482,0,0,0,3,5,0
62,22,33,2,1,3,0.04838709677419355,0,1,0,1.657742726504889,0.39837256908766994,0,0,0,5,6,0
45,21,17,1,0,1,0.022222222222222223,0,0,0,1.061278124459133,0.41052252720262145,1,0,0,6,9,1
40,12,21,2,0,0,0.0,0,0,0,1.2987949406953985,0.694970715826508,1,0,0,5,4,1
140,15,22,3,1,4,0.02857142857142857,0,1,0,2.853719697075852,0.8893262092290383,0,0,0,4,5,1
44,16,20,2,0,0,0.0,0,1,0,1.8464393446710154,0.7074986537597219,0,0,0,4,7,0
33,26,0,2,0,0,0.0,0,1,0,1.5219280948873621,0.5474091450841206,0,0,0,2,7,0
34,26,1,3,0,0,0.0,0,2,0,1.4488156357251847,0.6149773301399782,0,0,0,3,9,0
40,32,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.4042713828529008,0,0,0,3,12,0
68,12,49,3,3,7,0.10294117647058823,0,1,0,2.2295739585136225,0.4812018236936531,0,0,0,3,3,0
58,24,6,2,0,5,0.08620689655172414,0,1,0,2.222191575506678,0.6268503493035679,0,0,0,5,7,1
68,41,20,5,1,18,0.2647058823529412,0,4,0,1.6767370300521325,0.8658182688717547,0,0,0,4,12,1
55,18,30,2,3,0,0.0,0,1,0,1.8464393446710154,0.19432690473940353,0,0,0,4,6,0
126,61,10,3,4,36,0.2857142857142857,0,1,0,2.6062389286533896,1.1934928120098116,0,0,0,3,13,1
27,15,4,2,0,0,0.0,0,1,0,1.3787834934861753,0.5240615737861244,0,0,0,4,3,0
16,9,0,1,0,0,0.0,0,0,0,1.5,1.0176121488477536,0,0,0,2,3,0
124,46,20,5,0,19,0.1532258064516129,0,4,0,2.56507654233637,0.7815936468466008,3,2,0,5,15,1
36,11,18,2,1,0,0.0,0,1,0,1.75,0.6702399447194102,0,0,0,4,1,0
32,24,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.4332970091734213,0,0,0,3,6,0
58,18,33,3,0,0,0.0,0,1,0,1.295461844238322,0.44758314965129387,0,0,0,6,5,1
61,18,36,3,2,0,0.0,0,1,0,1.8464393446710154,0.27260708645889675,0,0,0,4,4,0
67,40,20,5,0,19,0.2835820895522388,0,4,0,1.360964047443681,1.1983295358287216,0,0,0,4,12,1
23,14,1,2,0,1,0.043478260869565216,0,1,0,1.4591479170272448,0.8015657801470376,0,0,0,3,2,0
49,28,14,1,0,0,0.0,0,0,0,1.3709505944546687,0.6431272206984163,0,0,0,3,13,1
78,22,49,3,0,5,0.0641025641025641,0,1,0,1.617189572592715,0.39240271722044684,0,0,0,6,7,0
119,11,54,4,1,19,0.15966386554621848,0,0,0,2.1892869761976885,0.6256486542156463,0,0,0,7,3,1
94,24,62,2,7,9,0.09574468085106383,0,1,0,1.6578764348499595,0.43553118109641076,0,0,0,7,8,0
35,16,11,1,0,0,0.0,0,0,0,1.2516291673878228,0.5849487557182954,0,0,0,4,5,1
48,11,30,2,3,0,0.0,0,1,0,1.789929075309999,0.39609227660694846,0,0,0,5,1,0
55,23,25,2,2,0,0.0,0,1,0,1.8365916681089791,0.335696426089083,0,0,0,4,6,0
96,13,75,1,9,6,0.0625,0,0,0,1.4913146570363986,0.5098313131053606,0,0,0,5,5,0
54,17,30,3,1,0,0.0,0,1,0,1.7527152789797047,0.27372459904815316,0,0,0,4,4,0
127,50,19,4,1,23,0.18110236220472442,0,3,0,2.794653473544342,0.8884326414522119,3,2,0,4,17,1
31,22,1,2,1,0,0.0,0,1,0,1.8423709931771084,0.5223219620656997,0,0,0,3,7,0
40,12,20,1,1,0,0.0,0,0,0,1.5487949406953985,0.3257577889559199,0,0,0,5,4,1
36,15,14,3,1,0,0.0,0,1,0,1.811278124459133,0.5856439767321883,0,0,0,3,3,0
35,19,9,2,0,0,0.0,0,1,0,1.3787834934861753,0.4005554186577466,0,0,0,4,6,0
50,42,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.5039494080419145,0,0,0,3,14,0
46,18,20,2,1,0,0.0,0,1,0,1.75,0.29253332859486597,0,0,0,4,5,0
86,27,26,3,1,2,0.023255813953488372,0,1,0,2.753434386188785,0.5890097093314982,0,0,0,4,8,1
50,42,1,2,2,0,0.0,0,1,0,1.9056390622295665,0.4020411415136183,0,2,0,3,13,1
97,21,68,3,1,4,0.041237113402061855,0,1,0,1.9211854965885542,0.47560917588268115,0,0,0,7,5,0
31,23,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.503294021261338,0,0,0,3,5,0
42,13,22,2,0,0,0.0,0,0,0,1.2987949406953985,0.5760423161827644,1,0,0,5,4,1
17,8,1,1,0,0,0.0,0,0,0,1.3709505944546687,1.1386323496102293,0,0,0,3,2,1
46,13,25,2,2,1,0.021739130434782608,0,1,0,1.7609640474436812,0.5296528544160429,0,0,0,5,5,0
30,14,9,3,0,0,0.0,0,1,0,1.4488156357251847,0.5783674825757706,0,0,0,3,4,1
64,36,21,3,2,0,0.0,0,1,0,1.8464393446710154,0.25873537934939533,0,0,0,4,10,0
99,15,76,2,5,8,0.08080808080808081,0,1,0,1.8751310486364092,0.3240338374859868,0,0,0,8,2,0
19,10,1,1,0,0,0.0,0,0,0,1.3709505944546687,1.1717972305284907,0,0,0,3,1,0
67,28,32,3,0,0,0.0,0,1,0,1.3516441151533924,0.32083181919843434,0,0,0,5,9,0
67,19,40,3,3,0,0.0,0,1,0,1.8954618442383218,0.3709050000473162,2,0,0,3,4,1
79,19,52,4,0,0,0.0,0,2,0,1.3221793455166666,0.3695468309508337,0,0,0,6,4,0
101,24,47,2,1,20,0.19801980198019803,0,0,0,2.353533948577482,0.8227057123843448,1,0,0,6,10,1
40,13,10,4,0,10,0.25,1,0,1,2.251629167387823,2.2552902085436815,1,0,0,4,0,1
24,15,1,2,0,3,0.125,0,1,0,1.4591479170272448,1.1498797564125967,0,0,0,3,3,0
29,21,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.6371772638933195,0,0,0,3,6,0
30,15,8,2,0,0,0.0,0,1,0,1.4591479170272448,0.653662299736119,0,0,0,3,5,1
27,19,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.649003548314343,0,0,0,3,5,0
51,22,21,2,1,0,0.0,0,1,0,1.75,0.2840723550629777,0,0,0,4,7,0
165,21,27,4,6,54,0.32727272727272727,0,1,1,2.708694969562842,1.4570280764724888,0,0,0,3,5,1
113,24,82,5,0,0,0.0,0,0,0,1.7832474385325099,0.3222661019828293,0,0,0,10,6,1
29,21,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.8459484817347125,0,0,0,3,6,0
30,22,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.7980821962882405,0,0,0,3,4,0
36,15,14,1,0,0,0.0,0,0,0,1.061278124459133,0.6062740482734634,0,0,0,6,6,1
24,15,1,2,1,0,0.0,0,1,0,1.8423709931771084,0.5518435884566095,0,0,0,3,5,0
41,21,12,3,1,0,0.0,0,1,0,1.811278124459133,0.34461934448301734,0,0,0,3,6,0
48,31,10,4,0,3,0.0625,0,3,0,1.4056390622295665,0.8736104958493518,0,0,0,3,5,1
210,18,26,2,0,80,0.38095238095238093,0,0,0,2.48345859334435,1.644880568229518,2,0,0,6,5,1
24,15,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.717846436345045,0,0,0,3,5,0
27,18,1,3,0,0,0.0,0,2,0,1.4488156357251847,0.8383861608222504,0,0,0,3,5,0
46,20,19,3,0,2,0.043478260869565216,0,2,0,1.7527152789797047,0.3515745790680459,1,0,0,4,9,1
128,50,20,4,1,18,0.140625,0,3,0,2.7550576199383077,0.8162408914338306,3,2,0,5,17,1
32,25,0,2,0,0,0.0,0,1,0,1.5219280948873621,0.5760178051006776,0,0,0,2,9,1
105,28,70,2,2,0,0.0,0,1,0,1.6140054628542204,0.34364546758225567,0,0,0,7,8,0
40,32,1,2,1,0,0.0,0,1,0,1.8423709931771084,0.2981700554739078,0,0,0,3,12,1
49,19,23,1,0,0,0.0,0,0,0,1.5487949406953985,0.5168624849889832,1,0,0,5,7,0
78,17,54,1,7,7,0.08974358974358974,0,0,0,1.562806631693174,0.6252014025049969,0,0,0,6,5,0
239,26,29,3,0,55,0.2301255230125523,0,1,0,2.861575817764811,1.029002522837065,0,0,0,5,9,1
30,10,13,1,0,0,0.0,0,0,0,1.2516291673878228,0.5845105220814851,0,0,0,4,3,0
52,18,27,2,0,2,0.038461538461538464,0,0,0,1.1567796494470395,0.5168999019628625,0,0,0,7,6,1
94,21,65,2,1,0,0.0,0,1,0,1.5589385323502771,0.3895212589735613,0,0,0,10,8,0
60,20,33,2,2,0,0.0,0,1,0,1.7609640474436812,0.4119214560198566,0,0,0,5,7,0
79,22,50,3,3,6,0.0759493670886076,0,1,0,1.7758589482446405,0.3383889342812987,0,0,0,6,7,0
87,18,62,7,0,1,0.011494252873563218,0,2,0,1.253297578463043,0.29739298735709674,0,0,0,9,3,1
73,19,47,2,3,4,0.0547945205479452,0,0,0,1.610577243331642,0.3141446004098646,0,0,0,8,4,1
69,16,46,2,7,2,0.028985507246376812,0,1,0,1.6893917467430877,0.3301384703523212,0,0,0,4,5,0
77,14,10,4,1,5,0.06493506493506493,0,1,0,2.5232314287976205,0.7119079091338881,0,0,0,3,2,0
32,24,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.5051811354308878,0,0,0,3,9,0
31,22,1,2,2,0,0.0,0,1,0,1.9056390622295665,0.6554282691696965,0,0,0,3,5,0
98,16,36,3,1,0,0.0,0,0,1,2.2797991318374056,0.6706936822810459,1,0,0,7,3,1
30,22,1,2,1,0,0.0,0,1,0,1.8423709931771084,0.5027120376220424,0,0,0,3,5,0
32,23,2,2,0,0,0.0,0,1,0,1.3787834934861753,0.45026383184643964,0,0,0,4,6,0
32,14,10,1,0,0,0.0,0,0,0,1.2516291673878228,0.6496038944740647,0,0,0,4,5,1
29,10,12,1,0,2,0.06896551724137931,0,0,0,1.1488348542809166,1.0969873802373595,0,0,0,5,3,1
35,26,1,2,1,0,0.0,0,1,0,1.8423709931771084,0.4396926552855089,0,0,0,3,10,1
556,25,54,5,24,198,0.35611510791366907,0,1,0,2.7305788433551066,1.3666137824765883,1,0,0,5,9,0
87,17,62,2,4,8,0.09195402298850575,0,1,0,1.5919171866886992,0.3399258785755546,0,0,0,9,5,0
24,17,0,1,0,0,0.0,0,0,0,1.5,0.6173689988353621,0,0,0,2,7,0
36,20,8,2,0,0,0.0,0,1,0,1.4591479170272448,0.8008118431992187,0,0,0,3,9,1
47,18,22,3,0,0,0.0,0,1,0,1.4056390622295665,0.3967065332277941,0,0,0,4,4,0
18,9,1,1,0,0,0.0,0,0,0,1.3709505944546687,0.9797102413934748,0,0,0,3,5,0
34,25,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.3953038570611169,0,0,0,3,6,0
40,31,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.7507159691601675,0,0,0,3,11,1
40,18,15,2,0,0,0.0,0,1,0,1.3787834934861753,0.6407182368652509,0,0,0,4,5,0
30,21,1,2,1,0,0.0,0,1,0,1.8423709931771084,0.5568916649503873,0,0,0,3,7,1
24,15,1,1,0,0,0.0,0,0,0,1.3709505944546687,0.882066912228037,0,0,0,3,6,0
75,17,51,3,0,0,0.0,0,1,0,1.6691803368667308,0.5883974529989718,0,0,0,7,3,0
